prolificid,subject_id,age,gender,label,trialnum,status,outcome,getsout,bloc,img1,img2,buttonchoice,rtchoice,rt,response,key_press,time_elapsed,internal_node_id,trial_type,trial_index,stimulus,responses,date,time,datefinish,timefinish,
5cdf3e46bb4ac30001597901,5592673,23,M,scaleresp,5,2,2,2,1,2,17,1,1393,2486.405,77,,606171,0.0-37.0,html-slider-response,37,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5c1920c45782120001f6beff,1629236,33,m,scaleresp,4,1,2,2,2,5,7,1,756,1691,62,,399036,0.0-133.0,html-slider-response,133,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5c4bb5a2620ba700010bf02b,1089596,18,M,scaleresp,2,1,2,2,2,16,18,1,601,1873.935,4,,441843,0.0-153.0,html-slider-response,153,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
57754d57ca706f000190eaf1,8231485,35,M,scaleresp,17,2,1,1,2,5,11,0,1860,1965.2,19,,555536,0.0-188.0,html-slider-response,188,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5a9844231eda4100013653a9,4761338,29,M,scaleresp,16,1,1,1,1,1,14,1,523,2340,65,,271889,0.0-82.0,html-slider-response,82,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5ca59f9f30710b001605b491,8120291,20,m,scaleresp,19,2,1,1,2,7,17,0,863,1375.28,0,,458431,0.0-173.0,html-slider-response,173,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5be57da1f6b5dd0001170bbe,4467383,36,F,scaleresp,20,1,2,2,3,2,19,0,533,1649.15,42,,552956,0.0-224.0,html-slider-response,224,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5e80c717770c43000b151225,8400571,22,F,scaleresp,7,2,2,1,1,3,15,0,1234,2628.125,99,,416215,0.0-27.0,html-slider-response,27,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5be42fd8d8f5470001f0d1cd,4568129,22,F,scaleresp,9,2,2,1,2,7,19,0,795,2723.46,57,,472815,0.0-128.0,html-slider-response,128,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
58da74c7f94de20001fbd4af,1598476,28,M,scaleresp,4,1,2,2,2,7,14,1,551,1311.6,54,,539538,0.0-178.0,html-slider-response,178,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5e90a3ac672c833b91ddcd57,6904783,20,M,scaleresp,19,2,1,1,1,4,19,0,675,2310.9,79,,192484,0.0-37.0,html-slider-response,37,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5c4bb5a2620ba700010bf02b,1089596,18,M,scaleresp,17,2,1,1,2,2,14,1,476,1634.875,1,,452501,0.0-158.0,html-slider-response,158,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5c1920c45782120001f6beff,1629236,33,m,scaleresp,19,2,1,1,2,2,4,0,1026,2291,59,,411023,0.0-138.0,html-slider-response,138,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5d8edb6a999d520017b0a66b,3441247,33,M,scaleresp,3,2,2,2,2,7,8,1,976,1999.27,0,,479004,0.0-113.0,html-slider-response,113,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
57754d57ca706f000190eaf1,8231485,35,M,scaleresp,11,2,1,2,2,4,7,1,1067,1425.5,14,,566626,0.0-193.0,html-slider-response,193,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5ca59f9f30710b001605b491,8120291,20,m,scaleresp,17,2,1,1,2,5,9,0,878,1502.83,0,,469423,0.0-178.0,html-slider-response,178,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5cdf3e46bb4ac30001597901,5592673,23,M,scaleresp,2,1,2,2,1,5,8,1,1147,5423.83,100,,621721,0.0-42.0,html-slider-response,42,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5a9844231eda4100013653a9,4761338,29,M,scaleresp,9,2,2,1,1,4,14,0,677,1728,65,,283208,0.0-87.0,html-slider-response,87,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5be57da1f6b5dd0001170bbe,4467383,36,F,scaleresp,2,1,2,2,3,2,10,1,701,1891.55,35,,564548,0.0-229.0,html-slider-response,229,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
58da74c7f94de20001fbd4af,1598476,28,M,scaleresp,17,2,1,1,2,3,16,1,870,1916.4,48,,551140,0.0-183.0,html-slider-response,183,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5be42fd8d8f5470001f0d1cd,4568129,22,F,scaleresp,5,2,2,2,2,9,15,1,1100,2292.61,54,,485176,0.0-133.0,html-slider-response,133,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5e80c717770c43000b151225,8400571,22,F,scaleresp,11,2,1,2,1,9,17,1,876,4425.25,0,,430191,0.0-32.0,html-slider-response,32,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5c4bb5a2620ba700010bf02b,1089596,18,M,scaleresp,11,2,1,2,2,4,6,1,721,926.26,86,,462841,0.0-163.0,html-slider-response,163,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5e90a3ac672c833b91ddcd57,6904783,20,M,scaleresp,20,1,2,2,1,12,18,0,1141,2764.085,63,,205356,0.0-42.0,html-slider-response,42,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5c1920c45782120001f6beff,1629236,33,m,scaleresp,16,1,1,1,2,1,15,1,715,1560,59,,422206,0.0-143.0,html-slider-response,143,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
57754d57ca706f000190eaf1,8231485,35,M,scaleresp,18,1,1,1,2,6,18,0,974,1898.8,73,,578104,0.0-198.0,html-slider-response,198,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5d8edb6a999d520017b0a66b,3441247,33,M,scaleresp,5,2,2,2,2,5,12,0,718,2405.705,16,,490736,0.0-118.0,html-slider-response,118,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5a9844231eda4100013653a9,4761338,29,M,scaleresp,6,1,2,1,1,2,11,1,511,2620,39,,295130,0.0-92.0,html-slider-response,92,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5be57da1f6b5dd0001170bbe,4467383,36,F,scaleresp,6,1,2,1,3,5,16,1,644,1591.65,38,,575780,0.0-234.0,html-slider-response,234,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5cdf3e46bb4ac30001597901,5592673,23,M,scaleresp,16,1,1,1,1,1,3,0,1376,2619.76,73,,634382,0.0-47.0,html-slider-response,47,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5ca59f9f30710b001605b491,8120291,20,m,scaleresp,20,1,2,2,2,5,16,0,1776,1869.59,0,,483294,0.0-183.0,html-slider-response,183,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
58da74c7f94de20001fbd4af,1598476,28,M,scaleresp,6,1,2,1,2,3,4,1,936,1839.5,51,,562930,0.0-188.0,html-slider-response,188,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5e80c717770c43000b151225,8400571,22,F,scaleresp,3,2,2,2,1,5,15,0,947,2638.98,100,,442302,0.0-37.0,html-slider-response,37,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5be42fd8d8f5470001f0d1cd,4568129,22,F,scaleresp,19,2,1,1,2,8,17,0,1376,2912.69,56,,498274,0.0-138.0,html-slider-response,138,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5c4bb5a2620ba700010bf02b,1089596,18,M,scaleresp,3,2,2,2,2,7,17,1,486,1278.16,19,,473310,0.0-168.0,html-slider-response,168,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5e90a3ac672c833b91ddcd57,6904783,20,M,scaleresp,9,2,2,1,1,17,20,1,1149,1811.045,97,,217036,0.0-47.0,html-slider-response,47,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5c1920c45782120001f6beff,1629236,33,m,scaleresp,18,1,1,1,2,1,19,1,795,1454,62,,433308,0.0-148.0,html-slider-response,148,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5e5185f14aa7081a81ea3faf,6447883,26,F,scaleresp,3,2,2,2,2,3,12,1,1412,2347.115,45,,491130,0.0-113.0,html-slider-response,113,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
57754d57ca706f000190eaf1,8231485,35,M,scaleresp,7,2,2,1,2,3,9,1,1029,1927.5,78,,589850,0.0-203.0,html-slider-response,203,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5d8edb6a999d520017b0a66b,3441247,33,M,scaleresp,11,2,1,2,2,6,20,0,1198,2127.965,25,,503051,0.0-123.0,html-slider-response,123,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
59da0b3103203500011acfec,2742857,31,F,scaleresp,4,1,2,2,2,4,10,1,1065,1566.45,40,,439651,0.0-113.0,html-slider-response,113,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5a9844231eda4100013653a9,4761338,29,M,scaleresp,18,1,1,1,1,10,13,0,580,1716,62,,306248,0.0-97.0,html-slider-response,97,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5be57da1f6b5dd0001170bbe,4467383,36,F,scaleresp,17,2,1,1,3,2,11,1,1177,1657.455,68,,587436,0.0-239.0,html-slider-response,239,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5e2d52d7e1a0e73431c7dd06,6980585,21,M,scaleresp,19,2,1,1,1,10,12,0,1864,32725.34,58,,581200,0.0-72.0,html-slider-response,72,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5cdf3e46bb4ac30001597901,5592673,23,M,scaleresp,3,2,2,2,1,12,20,1,1328,1998.075,71,,646484,0.0-52.0,html-slider-response,52,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
58da74c7f94de20001fbd4af,1598476,28,M,scaleresp,5,2,2,2,2,7,8,1,896,1334.4,52,,573905,0.0-193.0,html-slider-response,193,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5ca59f9f30710b001605b491,8120291,20,m,scaleresp,12,1,1,2,2,8,9,0,843,1542.235,0,,494966,0.0-188.0,html-slider-response,188,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5c4bb5a2620ba700010bf02b,1089596,18,M,scaleresp,16,1,1,1,2,11,16,0,802,1562.92,22,,484573,0.0-173.0,html-slider-response,173,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5e80c717770c43000b151225,8400571,22,F,scaleresp,16,1,1,1,1,19,20,1,795,4651.915,48,,456471,0.0-42.0,html-slider-response,42,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5e90a3ac672c833b91ddcd57,6904783,20,M,scaleresp,10,1,1,2,1,4,9,0,829,2033.1,61,,228492,0.0-52.0,html-slider-response,52,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5be42fd8d8f5470001f0d1cd,4568129,22,F,scaleresp,2,1,2,2,2,4,10,0,1650,4590.47,48,,513050,0.0-143.0,html-slider-response,143,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5c1920c45782120001f6beff,1629236,33,m,scaleresp,10,1,1,2,2,5,13,0,1122,3042,63,,446054,0.0-153.0,html-slider-response,153,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5e5185f14aa7081a81ea3faf,6447883,26,F,scaleresp,12,1,1,2,2,11,20,0,840,2585.955,35,,503411,0.0-118.0,html-slider-response,118,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
59da0b3103203500011acfec,2742857,31,F,scaleresp,10,1,1,2,2,7,8,1,671,2364.195,35,,451265,0.0-118.0,html-slider-response,118,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
57754d57ca706f000190eaf1,8231485,35,M,scaleresp,10,1,1,2,2,7,12,0,969,2565.3,74,,602196,0.0-208.0,html-slider-response,208,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5bf9c3137618a60001608942,6212167,27,M,scaleresp,17,2,1,1,1,6,9,,,,,,91339,0.0-12.0,html-slider-response,12,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5e2d52d7e1a0e73431c7dd06,6980585,21,M,scaleresp,8,1,2,1,1,9,12,,,,,,592155,0.0-77.0,html-slider-response,77,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5d8edb6a999d520017b0a66b,3441247,33,M,scaleresp,12,1,1,2,2,17,19,1,1023,3458.99,72,,516319,0.0-128.0,html-slider-response,128,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
58da74c7f94de20001fbd4af,1598476,28,M,scaleresp,7,2,2,1,2,9,15,1,709,1386.9,54,,584639,0.0-198.0,html-slider-response,198,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5a9844231eda4100013653a9,4761338,29,M,scaleresp,17,2,1,1,1,3,7,0,1061,2285,61,,318524,0.0-102.0,html-slider-response,102,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5be57da1f6b5dd0001170bbe,4467383,36,F,scaleresp,7,2,2,1,3,4,8,1,940,2094.285,21,,599156,0.0-244.0,html-slider-response,244,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5cdf3e46bb4ac30001597901,5592673,23,M,scaleresp,13,2,1,2,1,6,10,0,1001,2104.5,78,,658581,0.0-57.0,html-slider-response,57,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5ca59f9f30710b001605b491,8120291,20,m,scaleresp,2,1,2,2,2,5,13,0,974,1574.42,0,,507170,0.0-193.0,html-slider-response,193,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5c4bb5a2620ba700010bf02b,1089596,18,M,scaleresp,8,1,2,1,2,3,13,1,744,1706.6,78,,495839,0.0-178.0,html-slider-response,178,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5d78e48415b10d00163c814e,3964510,20,M,scaleresp,1,2,2,2,1,7,15,0,1441,19619.59,9,,321105,0.0-12.0,html-slider-response,12,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5e90a3ac672c833b91ddcd57,6904783,20,M,scaleresp,14,1,1,2,1,15,19,0,1277,1744.295,69,,240320,0.0-57.0,html-slider-response,57,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5e80c717770c43000b151225,8400571,22,F,scaleresp,15,2,1,2,1,3,9,0,916,3237.035,64,,469575,0.0-47.0,html-slider-response,47,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
5c1920c45782120001f6beff,1629236,33,m,scaleresp,12,1,1,2,2,8,12,1,1051,2229,69,,458062,0.0-158.0,html-slider-response,158,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58893E+12,
