prolificid,subject_id,age,gender,label,trialnum,status,outcome,getsout,bloc,img1,img2,buttonchoice,rtchoice,rt,response,key_press,time_elapsed,internal_node_id,trial_type,trial_index,stimulus,responses,playerout,playeroutnumber,rated,date,time,datefinish,timefinish,,
5bf1d974c795fe000143e539,5954094,18,M,scaleresp,4,2,1,2,3,15,18,1,726,1709.015,75,,778269,0.0-254.0,html-slider-response,254,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 34 for the outcome ? </p>""",,0,Player 86,Player 34,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5e45b7ada68f6b09f68b20e8,8018766,20,M,scaleresp,16,2,2,2,3,3,6,1,1376,1642.83,57,,805348,0.0-284.0,html-slider-response,284,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 63 for the outcome ? </p>""",,1,Player 28,Player 63,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5955578c868d3100010cfa1a,9270187,36,f,scaleresp,38,2,2,1,1,8,10,0,1526,1842.98,58,,252280,0.0-57.0,html-slider-response,57,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 47 for the outcome ? </p>""",,4,Player 47,Player 47,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5ec67dab01c3da05a5a13529,9517828,23,F,scaleresp,24,2,2,2,3,11,15,1,1112,2697.9,61,,940489,0.0-264.0,html-slider-response,264,"<p style=font-size:16px; text-align:center;""> &nbsp &nbsp &nbsp How responsible are YOU for the outcome ?  &nbsp &nbsp </p>""",,2,You,Player 75,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5e8ca8db47db8f0519098266,5626921,21,F,scaleresp,17,1,1,1,2,11,14,0,426,1940,70,,761018,0.0-208.0,html-slider-response,208,"<p style=font-size:16px; text-align:center;""> &nbsp &nbsp &nbsp How responsible are YOU for the outcome ?  &nbsp &nbsp </p>""",,2,You,You,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d9b1ce89d4ead001599ba7e,7076396,24,M,scaleresp,25,1,1,1,2,10,16,0,1323,2700.79,77,,868635,0.0-138.0,html-slider-response,138,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 13 for the outcome ? </p>""",,3,Player 13,Player 13,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5e525a01f72891267e5ca208,4455869,24,M,scaleresp,19,1,1,2,2,1,19,,,,,,646709,0.0-188.0,html-slider-response,188,"<p style=font-size:16px; text-align:center;""> &nbsp &nbsp &nbsp How responsible are YOU for the outcome ?  &nbsp &nbsp </p>""",,2,You,Player 06,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5dcbea3588381e87f60cb202,2417478,26,M,scaleresp,31,1,2,2,3,4,9,1,666,1680.665,62,,706896,0.0-244.0,html-slider-response,244,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 15 for the outcome ? </p>""",,3,Player 28,Player 15,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5ec28a8cb693670511a6e422,5704619,32,M,scaleresp,15,1,2,2,1,4,15,0,1678,5026.355,66,,499845,0.0-102.0,html-slider-response,102,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 14 for the outcome ? </p>""",,1,Player 27,Player 14,26/05/2020,1.5905E+12,26/05/2020,1.59051E+12,,
5a05b4e5728b1b0001ad8eee,3827758,22,M,scaleresp,25,1,1,1,3,12,17,0,1970,3074.99,27,,884963,0.0-264.0,html-slider-response,264,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 78 for the outcome ? </p>""",,3,Player 78,Player 78,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d79134a31c9b500193fddff,5603353,26,M,scaleresp,32,2,2,2,3,13,19,0,826,10224.825,33,,888628,0.0-284.0,html-slider-response,284,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 35 for the outcome ? </p>""",,3,Player 10,Player 35,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
59b59d59f69f340001867454,4330326,36,M,scaleresp,33,1,1,1,3,7,9,0,1295,2876.23,55,,872247,0.0-229.0,html-slider-response,229,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 23 for the outcome ? </p>""",,4,Player 23,Player 23,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5eb2d4b5444b2f06e7257f77,7957859,22,F,scaleresp,5,1,2,1,4,17,18,0,988,1176.875,87,,1075202,0.0-390.0,html-slider-response,390,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 30 for the outcome ? </p>""",,0,Player 30,Player 30,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5b9d41c1e671c60001224bc5,7777760,21,M,scaleresp,24,2,2,2,2,11,12,0,836,2151.615,27,,392497,0.0-118.0,html-slider-response,118,"<p style=font-size:16px; text-align:center;""> &nbsp &nbsp &nbsp How responsible are YOU for the outcome ?  &nbsp &nbsp </p>""",,2,You,Player 46,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d25a0673fdfbe00013006b8,8604783,31,m,scaleresp,18,2,1,1,3,4,6,,,,,,915948,0.0-269.0,html-slider-response,269,"<p style=font-size:16px; text-align:center;""> &nbsp &nbsp &nbsp How responsible are YOU for the outcome ?  &nbsp &nbsp </p>""",,2,You,You,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5e8740bce698c93829bd9217,9140691,25,F,scaleresp,16,2,2,2,2,1,4,1,998,2288.595,67,,804388,0.0-198.0,html-slider-response,198,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 16 for the outcome ? </p>""",,1,Player 34,Player 16,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d8a86e19b28600001efe8db,8548420,36,F,scaleresp,14,2,2,1,1,17,18,0,968,3053.6,72,,555493,0.0-52.0,html-slider-response,52,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 62 for the outcome ? </p>""",,1,Player 62,Player 62,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5ec28a8cb693670511a6e422,5704619,32,M,scaleresp,25,1,1,1,1,2,18,0,1962,3202.185,69,,513953,0.0-107.0,html-slider-response,107,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 14 for the outcome ? </p>""",,3,Player 14,Player 14,26/05/2020,1.5905E+12,26/05/2020,1.59051E+12,,
5bf31a726e930b00019a5d49,4381051,20,M,comments,,,,,,,,,,8579,,,1042481,0.0-411.0,survey-text,411,,"{Q0"":""""}""",,,,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5da4ae4811fc810015420a32,5943901,21,M,scaleresp,21,1,2,1,1,7,18,0,1486,3538.18,79,,417624,0.0-77.0,html-slider-response,77,"<p style=font-size:16px; text-align:center;""> &nbsp &nbsp &nbsp How responsible are YOU for the outcome ?  &nbsp &nbsp </p>""",,2,You,You,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5dbadaee329c0d0eb7cf15a8,2194839,19,F,scaleresp,27,1,1,2,1,3,6,1,969,2032,65,,401629,0.0-82.0,html-slider-response,82,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 32 for the outcome ? </p>""",,3,Player 87,Player 32,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5eac794ef9f76f0fe62b3c2c,1236895,19,m,scaleresp,23,1,2,2,2,16,19,,,,,,752701,0.0-178.0,html-slider-response,178,"<p style=font-size:16px; text-align:center;""> &nbsp &nbsp &nbsp How responsible are YOU for the outcome ?  &nbsp &nbsp </p>""",,2,You,Player 64,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5dc55a3add2b773de8fd2ef7,2698533,21,m,scaleresp,34,2,1,1,4,17,19,0,1166,2120,87,,1147218,0.0-410.0,html-slider-response,410,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 52 for the outcome ? </p>""",,4,Player 52,Player 52,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5ea975f4e3583b067234eb7f,2172950,18,M,scaleresp,21,1,2,1,4,3,15,0,1478,1174.6,20,,824649,0.0-330.0,html-slider-response,330,"<p style=font-size:16px; text-align:center;""> &nbsp &nbsp &nbsp How responsible are YOU for the outcome ?  &nbsp &nbsp </p>""",,2,You,You,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5c1bab0a70d93a00011ed9f0,2111026,24,F,scaleresp,33,1,1,1,4,6,16,1,1005,1663.05,59,,978986,0.0-350.0,html-slider-response,350,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 28 for the outcome ? </p>""",,4,Player 28,Player 28,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5b9ce9e980ebc0000117f24d,2656514,21,M,scaleresp,21,1,2,1,3,2,11,1,978,1903.84,39,,645183,0.0-224.0,html-slider-response,224,"<p style=font-size:16px; text-align:center;""> &nbsp &nbsp &nbsp How responsible are YOU for the outcome ?  &nbsp &nbsp </p>""",,2,You,You,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5ebc325bd662f0049bb97a36,8355714,27,m,scaleresp,15,1,2,2,3,11,17,0,1254,2832.665,67,,680609,0.0-239.0,html-slider-response,239,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 34 for the outcome ? </p>""",,1,Player 58,Player 34,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5c46079f22c1570001aed498,8893113,21,m,scaleresp,29,1,2,1,2,7,10,1,327,1866.45,7,,542591,0.0-118.0,html-slider-response,118,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 67 for the outcome ? </p>""",,3,Player 67,Player 67,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5eaca651df23d332dbca499e,3094759,19,F,scaleresp,17,1,1,1,2,6,17,1,1000,2629.975,24,,657627,0.0-173.0,html-slider-response,173,"<p style=font-size:16px; text-align:center;""> &nbsp &nbsp &nbsp How responsible are YOU for the outcome ?  &nbsp &nbsp </p>""",,2,You,You,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5bdf427934ef6c0001f18d58,8037369,29,F,scaleresp,34,2,1,1,3,10,17,1,1043,1841.495,95,,732419,0.0-224.0,html-slider-response,224,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 16 for the outcome ? </p>""",,4,Player 16,Player 16,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5eb40e49245b8622104636ec,8157712,18,M,scaleresp,22,2,2,1,3,10,17,1,620,1723.74,73,,914631,0.0-299.0,html-slider-response,299,"<p style=font-size:16px; text-align:center;""> &nbsp &nbsp &nbsp How responsible are YOU for the outcome ?  &nbsp &nbsp </p>""",,2,You,You,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5eb2745111c5fb1d6e9c7eeb,3527741,20,F,scaleresp,14,2,2,1,1,14,16,0,1431,1847.31,67,,345479,0.0-72.0,html-slider-response,72,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 13 for the outcome ? </p>""",,1,Player 13,Player 13,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5eaaf821f43b4407d0793649,4552427,20,M,scaleresp,37,1,2,1,3,6,18,1,672,1702.195,20,,834774,0.0-309.0,html-slider-response,309,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 71 for the outcome ? </p>""",,4,Player 71,Player 71,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5ec9952d8ec8f80e0dd3c7c6,6907260,23,F,scaleresp,5,1,2,1,2,8,20,0,1959,3775.325,75,,844129,0.0-178.0,html-slider-response,178,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 87 for the outcome ? </p>""",,0,Player 87,Player 87,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5dc55a3add2b773de8fd2ef7,2698533,21,m,comments,,,,,,,,,,2043,,,1149262,0.0-411.0,survey-text,411,,"{Q0"":""""}""",,,,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d89c5bd2cbec60017e976f3,2866544,26,M,scaleresp,13,1,2,1,4,2,9,1,1658,2982.685,70,,1148107,0.0-400.0,html-slider-response,400,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 75 for the outcome ? </p>""",,1,Player 75,Player 75,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5ea080e4bb636604c6531d43,4350682,18,f,scaleresp,23,1,2,2,1,10,12,0,1448,6182.495,12,,326470,0.0-42.0,html-slider-response,42,"<p style=font-size:16px; text-align:center;""> &nbsp &nbsp &nbsp How responsible are YOU for the outcome ?  &nbsp &nbsp </p>""",,2,You,Player 03,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5c198b6c749f990001f2491d,7388326,20,F,scaleresp,37,1,2,1,4,8,17,1,644,1327.01,42,,916351,0.0-330.0,html-slider-response,330,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 10 for the outcome ? </p>""",,4,Player 10,Player 10,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5e934f283f920e68ab49276d,3455601,20,M,scaleresp,19,1,1,2,4,14,20,0,744,3062.225,45,,1076191,0.0-385.0,html-slider-response,385,"<p style=font-size:16px; text-align:center;""> &nbsp &nbsp &nbsp How responsible are YOU for the outcome ?  &nbsp &nbsp </p>""",,2,You,Player 41,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d0d74c82968b400195c6b48,7876694,26,M,scaleresp,29,1,2,1,3,2,14,1,966,2283.17,63,,645856,0.0-234.0,html-slider-response,234,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 53 for the outcome ? </p>""",,3,Player 53,Player 53,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5cfaddd350a81200012d1d90,3570230,22,F,scaleresp,2,2,1,1,3,13,14,0,707,1425.005,80,,832311,0.0-284.0,html-slider-response,284,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 46 for the outcome ? </p>""",,0,Player 46,Player 46,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5c8007ff4600c30001eb37e1,6763862,21,M,scaleresp,31,1,2,2,3,2,6,0,999,1704,71,,899542,0.0-274.0,html-slider-response,274,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 03 for the outcome ? </p>""",,3,Player 62,Player 03,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5eb1d0492f4568306b0365c7,8678581,21,M,scaleresp,14,2,2,1,4,3,6,0,1324,2090,67,,1137623,0.0-345.0,html-slider-response,345,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 46 for the outcome ? </p>""",,1,Player 46,Player 46,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5ea9549ea50bc3028efb7442,5714197,23,M,scaleresp,33,1,1,1,1,2,13,0,1537,3384,62,,468236,0.0-17.0,html-slider-response,17,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 43 for the outcome ? </p>""",,4,Player 43,Player 43,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5e84c80336bc630974efb1e3,2786625,19,M,scaleresp,10,2,1,1,2,9,20,0,1422,3644.355,27,,786810,0.0-183.0,html-slider-response,183,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 05 for the outcome ? </p>""",,1,Player 05,Player 05,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5b130c88d282ff00015c14ec,7030709,22,M,scaleresp,25,1,1,1,3,4,19,0,1430,1832.7,64,,781487,0.0-264.0,html-slider-response,264,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 64 for the outcome ? </p>""",,3,Player 64,Player 64,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5ce3d1511749aa001a72b43d,4523338,19,M,scaleresp,3,1,1,2,4,9,17,0,949,1833.585,57,,1054849,0.0-350.0,html-slider-response,350,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 80 for the outcome ? </p>""",,0,Player 54,Player 80,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5e5274dc80c3502832663ca1,3663191,28,M,scaleresp,37,1,2,1,2,14,18,1,1003,1778,55,,907447,0.0-143.0,html-slider-response,143,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 28 for the outcome ? </p>""",,4,Player 28,Player 28,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5bea409f40928e0001329232,6701307,26,F,scaleresp,8,2,2,2,3,2,17,1,954,2050.2,31,,836930,0.0-239.0,html-slider-response,239,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 51 for the outcome ? </p>""",,0,Player 02,Player 51,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5e3e5424c8afcf0c0cd0a9ac,3246805,23,F,scaleresp,6,2,2,1,3,3,14,0,975,1649.435,66,,1123436,0.0-219.0,html-slider-response,219,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 18 for the outcome ? </p>""",,0,Player 18,Player 18,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5eba6e673468ad1bb8ca4547,8391188,29,F,scaleresp,32,2,2,2,3,7,13,1,826,3188.745,71,,1129721,0.0-244.0,html-slider-response,244,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 54 for the outcome ? </p>""",,3,Player 10,Player 54,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5de1911b725abb1f3cdd4004,7043225,20,M,scaleresp,11,1,1,2,1,6,14,1,544,2087.095,31,,358767,0.0-37.0,html-slider-response,37,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 41 for the outcome ? </p>""",,1,Player 23,Player 41,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5e45b7ada68f6b09f68b20e8,8018766,20,M,scaleresp,37,1,2,1,3,1,17,0,333,1750.61,36,,815976,0.0-289.0,html-slider-response,289,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 63 for the outcome ? </p>""",,4,Player 63,Player 63,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5cf53291639b150018eb778b,1450057,31,M,scaleresp,25,1,1,1,1,4,5,0,585,2190.225,89,,579103,0.0-102.0,html-slider-response,102,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 21 for the outcome ? </p>""",,3,Player 21,Player 21,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5e5bb17c8bca2338cc96b6f7,7674587,18,M,scaleresp,31,1,2,2,2,5,18,1,981,1339.975,7,,730516,0.0-183.0,html-slider-response,183,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 08 for the outcome ? </p>""",,3,Player 61,Player 08,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d9c543d184c4f00144d7cff,7593094,19,M,scaleresp,25,1,1,1,2,8,10,0,1038,978.79,65,,364500,0.0-113.0,html-slider-response,113,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 15 for the outcome ? </p>""",,3,Player 15,Player 15,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
59996cc205a0e30001f1ff87,5909004,31,F,scaleresp,28,2,1,2,4,3,5,1,1281,1872.48,67,,813448,0.0-335.0,html-slider-response,335,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 02 for the outcome ? </p>""",,3,Player 17,Player 02,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5e154a48820526b5b79ff363,1740499,22,M,scaleresp,14,2,2,1,2,1,10,1,1194,2039.245,26,,721183,0.0-178.0,html-slider-response,178,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 38 for the outcome ? </p>""",,1,Player 38,Player 38,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5b9d41c1e671c60001224bc5,7777760,21,M,scaleresp,16,2,2,2,2,14,15,1,835,1685.335,81,,403753,0.0-123.0,html-slider-response,123,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 70 for the outcome ? </p>""",,1,Player 82,Player 70,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5e8f41d1d73dcd0575655850,6378417,18,M,scaleresp,2,2,1,1,4,5,10,1,1349,38497.64,80,,1224088,0.0-340.0,html-slider-response,340,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 41 for the outcome ? </p>""",,0,Player 41,Player 41,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5e8ca8db47db8f0519098266,5626921,21,F,scaleresp,5,1,2,1,3,1,16,0,570,1288,84,,772777,0.0-214.0,html-slider-response,214,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 43 for the outcome ? </p>""",,0,Player 43,Player 43,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5bf1d974c795fe000143e539,5954094,18,M,scaleresp,30,2,2,1,3,11,20,1,670,2878.575,71,,790570,0.0-259.0,html-slider-response,259,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 20 for the outcome ? </p>""",,3,Player 20,Player 20,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5e525a01f72891267e5ca208,4455869,24,M,scaleresp,40,2,2,2,2,2,11,1,1094,2184,75,,658627,0.0-193.0,html-slider-response,193,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 23 for the outcome ? </p>""",,4,Player 48,Player 23,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d9b1ce89d4ead001599ba7e,7076396,24,M,scaleresp,19,1,1,2,2,9,12,1,1157,2207.13,19,,880772,0.0-143.0,html-slider-response,143,"<p style=font-size:16px; text-align:center;""> &nbsp &nbsp &nbsp How responsible are YOU for the outcome ?  &nbsp &nbsp </p>""",,2,You,Player 75,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5ec94a815bb88d445fa6bf50,1626587,19,F,scaleresp,10,2,1,1,3,9,16,1,1426,2720.58,62,,1069796,0.0-239.0,html-slider-response,239,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 43 for the outcome ? </p>""",,1,Player 43,Player 43,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d79134a31c9b500193fddff,5603353,26,M,scaleresp,5,1,2,1,3,4,15,0,882,2426.915,66,,900875,0.0-289.0,html-slider-response,289,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 35 for the outcome ? </p>""",,0,Player 35,Player 35,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5955578c868d3100010cfa1a,9270187,36,f,scaleresp,18,2,1,1,1,10,11,0,1427,3001.025,60,,265384,0.0-62.0,html-slider-response,62,"<p style=font-size:16px; text-align:center;""> &nbsp &nbsp &nbsp How responsible are YOU for the outcome ?  &nbsp &nbsp </p>""",,2,You,You,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d25a0673fdfbe00013006b8,8604783,31,m,scaleresp,1,1,1,1,3,5,18,,,,,,926782,0.0-274.0,html-slider-response,274,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 07 for the outcome ? </p>""",,0,Player 07,Player 07,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5eb2d4b5444b2f06e7257f77,7957859,22,F,scaleresp,4,2,1,2,4,11,15,1,1186,2234.43,68,,1087211,0.0-395.0,html-slider-response,395,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 76 for the outcome ? </p>""",,0,Player 30,Player 76,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
